sender_bank,sender_account,receiver_bank,receiver_account,amount,timestamp
003,177649,005,372142,36191.23523358618,2024-08-04 06:39:59
001,667844,004,814743,13995.470999532425,2024-12-11 23:45:33
004,819286,005,371765,5255.755409601695,2024-06-11 22:21:35
002,827714,001,665391,35117.5329824642,2024-03-03 02:10:33
004,812131,001,668093,43744.7737895302,2024-02-05 01:57:13
002,829615,001,662756,38430.17297743403,2024-12-28 08:54:20
004,817830,004,817513,25726.50114239391,2024-07-13 00:10:20
005,375704,003,176341,43263.27171717749,2024-09-29 15:29:47
002,830031,002,824726,34131.80145882798,2024-03-20 06:32:43
005,374008,002,826219,33695.3985556269,2024-07-16 14:06:16
004,814916,001,668288,7843.0854474059,2024-08-03 06:08:12
003,173555,005,375679,35590.0646912653,2024-07-05 02:08:33
005,375160,003,179726,43488.56108900515,2024-06-11 21:15:06
002,820171,002,826629,10622.922392021206,2024-06-20 03:37:41
002,825882,004,817759,17078.519255682517,2024-09-10 21:40:52
001,667063,002,826154,44558.90092894728,2024-03-06 10:17:24
005,374551,004,816676,49105.85951488569,2024-06-21 22:04:18
002,824917,001,664460,48827.44943134323,2024-09-12 20:37:21
004,815939,005,376462,19961.6500483528,2024-03-15 03:40:33
005,376577,004,818614,48579.78302947242,2024-07-16 02:15:55
005,371090,003,171852,32281.19304252321,2024-11-25 13:58:35
005,374517,002,824581,31108.179885751702,2024-04-28 17:11:35
005,371826,002,827916,30447.178221318118,2024-07-08 07:14:30
003,178448,003,172591,30447.178221318118,2024-04-08 08:53:22
001,669474,005,376033,30447.178221318118,2024-03-30 21:40:13
004,816862,003,171521,4881.397948227441,2024-02-13 07:56:04
004,810982,003,176856,26875.970183788544,2024-06-09 06:19:39
004,814793,001,665888,19999.25796301229,2024-06-22 20:31:52
005,374738,005,375505,33299.76381915106,2024-07-01 15:50:00
003,179091,003,180216,22692.79573850624,2024-03-14 04:50:27
001,669456,005,370373,40479.43832167872,2024-06-26 05:36:35
001,661617,002,827020,13147.90953911828,2024-07-30 00:37:26
002,827407,005,377831,13833.833539268122,2024-06-23 05:01:22
005,376791,004,815392,37201.55899844257,2024-06-30 00:05:15
002,828721,002,826859,28335.299631184163,2024-09-12 00:56:47
003,174299,001,667184,29912.53638013383,2024-11-24 08:44:52
002,821513,005,368744,39385.62833966648,2024-09-17 10:00:38
004,817797,001,669489,46576.48547296449,2024-12-25 14:46:55
004,814557,002,820612,96122.4063292508,2024-12-26 13:13:42
002,822200,004,818572,116652.0807973419,2024-12-26 12:13:42
004,811036,004,815734,109144.37420915024,2024-12-26 10:13:42
002,829504,001,666028,100029.5778110667,2024-12-26 11:13:42
005,375671,004,819096,82932.32105625165,2024-12-26 21:13:42
002,824329,001,661324,95163.2732743148,2024-12-25 22:13:42
004,812557,005,372902,108485.25261391434,2024-12-24 21:13:42
003,175578,005,373213,86594.07283026977,2024-12-25 02:13:42
003,176021,001,667587,30348.984022220106,2024-06-30 17:59:24
001,666328,004,813371,30348.984022220106,2024-08-17 11:37:33
005,375380,005,377784,41295.845185963575,2024-01-17 02:46:05
002,821674,003,177741,27247.679777066085,2024-09-02 08:15:11
002,823490,004,818882,21515.78159713331,2024-03-22 03:52:29
005,374335,001,664163,36567.2588461277,2024-09-10 21:05:08
004,811768,004,814746,49007.77983438691,2024-11-17 18:28:38
003,172917,003,173650,12903.327687768084,2024-09-16 16:55:40
002,823463,003,172419,31672.899168410466,2024-07-02 01:38:33
003,176617,001,662496,1581.9789079376364,2024-03-12 14:57:18
004,819922,002,821457,34170.40225790692,2024-02-11 06:32:24
002,825348,004,818103,16134.29124836854,2024-07-18 04:04:30
004,812439,005,374376,6456.561924910021,2024-03-31 05:30:10
003,180024,005,371489,49119.35096029266,2024-07-14 12:42:37
003,176799,004,814772,30124.759833562646,2024-11-04 10:28:14
004,816939,004,811434,49456.75618755391,2024-07-21 20:43:48
001,661145,004,813223,40499.23823259721,2024-08-24 12:57:03
002,822360,004,819706,31494.47592924765,2024-12-05 14:20:35
005,374081,003,175103,31494.47592924765,2024-07-31 08:31:46
002,828137,002,825679,31494.47592924765,2024-02-01 10:17:07
005,375459,002,822883,24835.501072825995,2024-12-27 22:47:08
001,663435,005,375823,24651.815263145803,2024-05-22 12:59:39
004,818390,003,171744,8876.769166199152,2024-05-11 23:45:32
005,374109,005,375713,45210.68300546849,2024-02-07 22:10:05
003,172731,002,829604,35723.946659972215,2024-03-14 09:02:42
004,814676,001,663630,5554.789588776238,2024-10-01 15:00:44
005,369832,001,662551,42821.7654506072,2024-06-14 16:58:36
005,368820,003,172831,24712.1454358197,2024-07-04 08:51:00
001,662115,005,374332,10550.84145119264,2024-09-19 02:05:02
002,825318,004,815586,49921.93555127638,2024-02-05 07:15:22
002,820148,002,824607,31341.70132268649,2024-06-09 02:46:17
002,821763,002,829642,22825.43357337663,2024-09-18 10:11:33
003,171805,004,811992,18083.04755964682,2024-08-29 11:24:27
001,670575,002,822340,16986.78989259441,2024-10-10 22:19:10
003,175481,004,814456,26066.965320968768,2024-04-09 21:37:30
003,173716,005,372872,22413.94922484253,2024-12-19 04:48:30
001,668700,005,370219,19131.346599840497,2024-11-27 22:22:41
003,179815,005,374787,3592.6442326633323,2024-08-10 07:49:24
003,171041,001,668537,42925.38212272041,2024-01-16 13:32:12
003,177525,002,826870,36620.233911127856,2024-09-16 20:26:49
005,373014,001,663728,7052.358051949915,2024-04-25 19:48:58
002,826521,004,812234,25630.118032066173,2024-11-11 04:38:16
005,370538,001,664553,10372.38389649922,2024-06-04 07:00:58
005,369103,003,171157,41878.22165672426,2024-02-17 16:13:30
003,174033,004,813858,17235.85610560858,2024-07-13 13:40:53
002,823495,004,819390,46309.23633833971,2024-11-10 21:28:04
005,368904,004,812447,31906.73654776225,2024-02-07 19:31:11
003,177511,002,822114,44030.25939999548,2024-11-03 02:49:53
002,826279,001,667646,30483.687147342804,2024-02-07 19:40:46
003,173511,002,826923,24254.61231202748,2024-07-12 03:13:15
002,828380,005,375597,12658.424247264564,2024-11-05 19:09:24
001,669243,005,376024,36455.05795289101,2024-11-20 22:57:04
004,813103,001,663981,27880.288685638883,2024-01-25 04:03:35
005,369873,005,372355,37197.89964090501,2024-04-15 09:01:47
005,374964,001,667514,20853.905518588337,2024-01-29 16:56:21
005,376414,003,171987,9584.658619527369,2024-09-06 17:48:27
002,822489,002,828585,40340.418270768765,2024-04-15 14:11:07
001,663938,003,174472,10115.168784652707,2024-02-08 21:44:30
003,179968,003,172331,47086.6604193679,2024-10-12 05:25:17
001,670973,004,815693,35231.812755407474,2024-01-16 20:17:15
004,814256,004,819224,38537.956512565645,2024-10-10 02:02:13
005,376777,005,369761,13731.632428405714,2024-07-25 20:40:17
002,827958,003,178561,36804.34991870719,2024-08-27 06:18:32
005,368140,003,171231,30504.46617661889,2024-08-19 04:12:18
001,667716,003,179138,2277.248018602688,2024-07-23 08:00:33
002,828305,001,665067,32486.84269481354,2024-05-16 07:41:27
005,375912,002,820771,30941.226697548165,2024-12-04 03:55:38
002,820864,005,368989,36219.724059730965,2024-11-16 06:56:38
005,374987,004,814617,40540.84962404552,2024-02-22 11:55:47
005,373280,004,817014,43528.93050110027,2024-05-26 11:50:49
001,663715,004,815386,35477.81614554338,2024-12-27 12:38:40
005,374632,005,376279,30525.996966688097,2024-03-31 12:58:25
002,820632,002,824991,30525.996966688097,2024-11-30 23:50:50
001,662269,005,367962,30525.996966688097,2024-09-18 07:27:53
001,664588,002,828933,30434.93233884841,2024-12-07 10:48:13
002,827499,005,373930,30434.93233884841,2024-06-19 22:20:02
004,810850,005,374905,30434.93233884841,2024-09-28 04:16:21
005,374034,002,821132,85002.5066990535,2024-11-23 23:34:28
002,820564,003,180014,112971.80396491432,2024-11-23 02:34:28
002,823104,004,816173,108025.01917664864,2024-11-23 01:34:28
005,372022,001,661074,84756.36695559809,2024-11-25 06:34:28
001,663979,001,666120,96840.81515614956,2024-11-22 22:34:28
004,813011,003,176533,102595.42214412536,2024-11-24 20:34:28
004,815854,005,373473,115895.54127903616,2024-11-23 19:34:28
003,175481,004,814533,22576.141052274885,2024-09-11 19:25:16
003,175206,002,822605,46043.95755472178,2024-06-03 21:38:24
001,668725,005,376023,20840.27808361752,2024-02-04 03:16:22
004,816326,004,811647,33625.09994510701,2024-06-23 13:25:11
001,663970,005,369399,32182.92846880988,2024-01-30 20:55:21
001,665554,002,826548,19905.205587436165,2024-10-09 18:08:04
001,670583,004,820424,31100.2489745031,2024-04-01 15:07:27
001,670157,003,174672,32238.460949650205,2024-10-02 04:29:45
002,829381,002,827028,25859.26307204057,2024-10-25 18:43:48
002,824556,005,369244,27230.099106446854,2024-01-21 00:09:02
003,175771,001,661400,35516.82746519904,2024-11-29 15:34:59
005,368739,003,176622,20750.167758228767,2024-10-02 11:40:57
002,823388,002,820824,30110.83268204372,2024-06-18 12:16:27
001,663342,001,669097,30110.83268204372,2024-05-16 04:53:37
003,175269,003,180052,30110.83268204372,2024-01-18 19:50:08
002,828841,001,668664,15312.21890318916,2024-04-22 00:17:16
003,172436,005,371089,16385.479318689533,2024-09-09 11:08:21
004,813215,002,822960,37764.17081775686,2024-03-15 16:57:03
005,372015,004,818173,47436.82513364216,2024-12-03 13:13:45
003,174536,003,172236,42669.14897690788,2024-07-06 02:10:44
001,665182,001,668148,44193.81985769911,2024-07-16 02:31:08
002,821905,003,179000,28472.983142942343,2024-04-26 14:33:06
004,813397,003,174695,46778.8109579905,2024-08-27 17:40:56
001,670533,003,172154,6614.316119990381,2024-08-25 04:16:31
001,667101,002,821157,26259.28058826181,2024-12-02 06:22:10
003,175113,005,371710,47606.93161077038,2024-11-05 20:13:09
004,819746,003,180018,17687.983625409033,2024-07-24 05:44:05
004,814733,003,179906,29641.679118214724,2024-03-29 21:22:07
004,813190,003,177542,29669.67847255351,2024-07-28 20:26:01
004,816147,002,822885,19062.91618930476,2024-07-26 09:23:20
004,816106,004,814213,29173.07164525686,2024-08-16 18:50:07
004,812763,004,812704,31752.72627378648,2024-08-10 11:40:50
003,180114,001,665444,43323.77634288207,2024-06-11 17:58:32
003,171735,002,830042,3949.106162198247,2024-04-20 11:52:22
005,368959,004,815465,22895.164944710723,2024-01-21 10:43:57
001,661405,001,664076,27543.813850270177,2024-07-22 01:56:18
005,373082,001,661748,49692.722500134914,2024-12-18 05:06:21
001,662460,003,173681,16447.256231372103,2024-03-03 07:36:08
003,173370,004,820097,25969.25780548082,2024-02-06 15:25:38
002,827791,001,667835,34886.60940534527,2024-06-14 12:21:53
004,814903,004,814827,33258.93013850262,2024-08-17 18:26:20
005,374627,001,670165,48729.53778587741,2024-08-13 11:09:41
004,816819,002,820829,45775.21797700077,2024-04-01 02:41:10
001,668654,003,179819,39728.94673740004,2024-06-07 16:25:12
005,373158,001,664890,18877.381053009078,2024-10-13 08:46:03
004,815879,004,815947,31557.147609439948,2024-09-26 20:32:49
002,821977,002,823364,18467.334276909845,2024-11-20 14:09:09
004,815556,004,820413,45892.525628173,2024-04-27 21:55:35
003,180269,003,173764,10440.869363508247,2024-11-07 23:34:56
001,664457,002,829194,31262.074331107386,2024-03-08 02:06:51
004,812844,002,827336,31262.074331107386,2024-07-12 02:22:43
005,370469,003,171357,31262.074331107386,2024-08-16 05:20:28
005,369126,001,665695,13408.95949732368,2024-09-04 12:18:27
003,175266,001,670499,6995.385741683451,2024-07-04 07:43:26
004,814786,002,826337,32194.33239062217,2024-08-03 14:45:40
005,368693,001,669972,1158.315265738966,2024-10-29 17:11:37
003,171550,001,664016,95185.19955371188,2024-01-29 01:43:15
004,818177,004,818894,96214.47183309884,2024-01-28 07:43:15
001,668030,005,373861,115447.35497180025,2024-01-29 22:43:15
003,177655,001,665911,81892.19487021775,2024-01-30 13:43:15
003,178294,002,827048,112104.39448777914,2024-01-30 18:43:15
001,670629,003,178174,94180.96332820952,2024-01-29 08:43:15
005,376767,005,373691,99677.23478235844,2024-01-28 12:43:15
002,822430,004,813060,94981.26472919734,2024-01-30 23:43:15
005,370639,005,368229,107555.82449761918,2024-01-29 11:43:15
003,171466,002,828307,98324.72116431627,2024-01-29 02:43:15
003,177914,002,822820,2157.1288193996643,2024-05-31 22:31:11
001,666239,004,820636,46687.1732051235,2024-04-06 04:19:36
003,174915,001,663440,27863.347183504786,2024-06-01 00:57:48
001,662322,004,818855,26229.83055411661,2024-05-15 12:52:15
005,368890,005,376871,31654.77542412128,2024-02-09 10:50:47
004,815967,002,823086,20638.10752805372,2024-05-27 04:36:15
003,176718,003,180276,34076.05044740762,2024-03-19 23:49:18
005,371284,002,823115,49346.82610861646,2024-12-12 14:53:17
001,666036,003,179693,998.1023915194722,2024-12-03 06:26:22
003,176321,002,821003,27686.62198238768,2024-04-07 12:48:46
004,811304,005,374018,21371.757566872708,2024-09-12 12:00:24
003,177645,002,822032,26670.722546630488,2024-09-06 10:25:31
002,823576,004,815413,26698.69364430218,2024-02-29 14:56:17
002,825544,004,813679,35543.682795545225,2024-02-19 03:39:09
001,663065,005,375257,37292.115280799975,2024-08-29 09:38:41
003,177561,001,664660,19685.315630104196,2024-05-25 07:57:24
004,815209,002,825916,8865.355499179383,2024-12-20 17:47:19
004,813979,003,172478,27038.191325599917,2024-04-08 07:39:55
003,177453,002,827774,31588.243996373225,2024-09-03 19:19:31
001,664518,002,825356,20093.48758433244,2024-11-10 15:56:31
002,821332,003,180740,33658.576285003626,2024-02-16 07:01:13
001,663262,004,817036,41996.70292148678,2024-05-19 13:38:15
004,811564,005,369287,9033.315191627144,2024-03-05 18:29:39
003,174703,002,825018,41053.11211572614,2024-05-27 17:38:08
005,375343,004,818027,49919.27762489413,2024-10-05 12:42:34
004,817580,003,173515,7186.256074395984,2024-05-10 14:12:04
001,666180,005,371707,16239.309003872308,2024-03-24 23:42:37
002,827824,002,824680,13143.73433991597,2024-12-03 19:18:47
002,824495,004,810924,44787.4103458564,2024-07-01 22:05:22
001,662001,002,822807,37628.04166538957,2024-09-05 02:50:40
005,377749,001,665482,40586.9232344514,2024-07-24 14:34:00
004,813097,003,174442,39168.64575251108,2024-07-23 10:32:59
002,824029,004,812896,14021.692729537288,2024-01-01 12:25:29
001,663405,004,814282,712.4942800592777,2024-12-04 01:12:59
002,823243,003,177677,13358.391713080431,2024-01-05 22:47:10
001,664077,001,667381,49033.76357796285,2024-12-30 10:50:46
004,811297,002,823212,49128.02718826119,2024-05-09 14:16:58
002,823120,004,820091,29989.72003261617,2024-09-27 18:46:56
002,822069,004,817300,1238.071593585218,2024-02-14 15:14:16
002,825173,003,172037,36415.43216794168,2024-09-16 03:16:35
003,177479,001,670372,10139.136091630558,2024-09-27 16:24:55
005,375255,001,670026,44646.766521694575,2024-07-11 04:08:14
003,179552,003,180630,30394.506409324265,2024-08-13 12:02:59
005,368241,003,176169,30394.506409324265,2024-12-22 08:10:06
002,821409,001,666768,30394.506409324265,2024-01-10 02:53:25
003,176462,005,368387,618.4137936020549,2024-12-21 22:40:47
001,667859,001,665508,42074.60450109164,2024-08-25 14:47:28
003,173560,002,829557,23233.29190097152,2024-11-04 05:58:32
002,829769,004,817521,14171.545370913767,2024-12-28 16:06:06
001,666735,001,664929,8111.652291783686,2024-08-06 22:40:57
001,668518,005,371413,2084.5232268809496,2024-07-21 15:44:36
004,811360,001,661862,26323.867662768836,2024-10-23 05:00:38
003,177925,002,822686,45836.42466538724,2024-06-21 01:45:37
001,669163,001,668608,13157.83413148335,2024-12-17 02:22:43
004,814549,001,662225,42618.20507823175,2024-04-27 10:29:41
005,375800,003,175714,33144.42108246472,2024-02-27 08:59:38
005,375995,005,376007,43114.89339376043,2024-07-15 15:10:49
003,175062,004,811569,31127.986382647512,2024-11-11 20:16:49
003,173903,004,817531,24287.59292654735,2024-06-19 23:35:29
001,661931,001,666794,15613.498251830242,2024-03-14 13:20:07
005,372276,003,171783,11132.554354884842,2024-11-02 05:29:29
003,171951,004,813914,13104.546976414098,2024-02-25 15:37:01
001,668611,004,810800,32367.2147949774,2024-11-15 22:40:16
001,667192,005,377865,36332.90764337545,2024-12-21 07:30:00
005,373847,002,829478,13378.927225878208,2024-02-18 02:37:58
004,814609,001,669215,13324.61603121814,2024-05-06 15:59:26
004,816266,002,820381,7901.712347289805,2024-04-29 15:03:41
001,662274,002,827625,43424.90459172206,2024-04-10 03:09:18
002,822938,001,670633,3948.339551238202,2024-09-01 21:24:57
005,372846,005,371500,932.9188351413868,2024-09-04 17:47:31
003,173543,003,179911,2598.242174973066,2024-04-06 00:13:35
003,175308,003,173027,25838.24622673651,2024-09-26 19:16:21
002,827668,003,172177,30451.986737450407,2024-08-13 07:13:30
005,368629,004,816772,20269.11217638214,2024-05-15 05:17:35
004,819414,001,669127,31188.42655006542,2024-12-06 10:24:37
005,375928,005,373377,33719.3070995364,2024-08-03 00:27:16
002,825072,001,666614,38349.13883629719,2024-12-19 05:41:33
004,820609,004,815100,6913.49249961308,2024-05-16 02:31:46
004,816635,004,813407,37088.20636659567,2024-01-11 01:17:09
002,820418,002,824406,42217.07254144949,2024-06-22 20:27:04
005,372446,001,667311,16838.995895549608,2024-05-13 10:49:26
001,668353,005,375528,47130.88524607119,2024-03-07 15:40:20
001,661696,001,666667,1200.7814869183012,2024-07-17 10:08:17
003,176657,004,818697,23173.37584585916,2024-10-06 14:10:26
001,670707,005,374018,38138.23278496178,2024-02-01 07:12:24
004,812789,004,819707,25521.83527995476,2024-04-18 09:18:38
003,177379,004,818111,49887.761879328085,2024-04-02 04:35:20
005,368661,001,661739,18781.38969600369,2024-05-30 00:55:44
005,373230,004,811991,6289.012843561037,2024-09-23 07:11:20
003,177868,003,179340,20127.96651418116,2024-10-06 11:01:37
005,372577,003,177161,14968.998223172995,2024-10-14 10:35:08
003,177825,002,828418,80507.77787983775,2024-10-25 03:52:47
005,369598,004,819489,107435.4999196658,2024-10-26 14:52:47
004,817461,002,825725,107987.10500366904,2024-10-25 16:52:47
005,369176,005,375369,117910.43199443334,2024-10-27 07:52:47
004,810942,004,816996,91033.7634440374,2024-10-27 20:52:47
005,370784,003,180729,101128.68429344556,2024-10-27 12:52:47
004,819258,001,670437,100770.64733406193,2024-10-26 16:52:47
004,818534,005,373387,94100.8142921056,2024-10-28 08:52:47
001,665657,003,171207,93783.45586321744,2024-10-26 16:52:47
004,819138,001,662793,105788.01354420595,2024-10-27 10:52:47
